"id","female","city","age","logins","mandalorian","unsubscribe"
3790,0,1,45,5,1,1
3791,0,1,45,10,0,0
3792,0,1,38,5,1,0
3793,0,1,50,5,1,1
3794,1,1,37,10,0,0
3795,1,1,46,10,0,0
3796,0,1,40,9,0,1
3797,1,1,47,0,1,1
3798,1,1,61,7,1,1
3799,0,1,41,2,1,0
3800,1,1,53,10,0,0
3801,1,1,40,0,1,0
3802,0,1,39,0,1,0
3803,0,1,40,10,0,0
3804,0,1,44,7,1,1
3805,0,0,33,5,0,0
3806,0,1,39,3,1,0
3807,0,0,38,0,1,1
3808,1,0,42,9,0,0
3809,0,1,31,5,1,0
3810,1,1,41,3,1,1
3811,0,1,48,5,1,0
3812,0,0,46,8,0,1
3813,1,1,47,5,1,0
3814,0,1,43,10,0,0
3815,1,1,51,3,1,0
3816,0,1,41,7,1,1
3817,1,1,44,0,1,0
3818,0,1,41,5,1,0
3819,0,1,44,9,0,0
3820,0,0,39,8,0,0
3821,0,1,47,0,1,0
3822,1,1,56,4,1,0
3823,1,0,41,0,1,0
3824,0,1,41,0,1,1
3825,1,1,43,3,1,1
3826,1,1,42,0,1,1
3827,1,1,44,7,1,1
3828,0,1,33,0,1,1
3829,0,1,38,7,0,0
3830,0,1,58,9,0,0
3831,0,1,47,10,0,0
3832,1,1,53,7,1,0
3833,0,1,38,7,1,0
3834,1,1,42,3,1,0
3835,1,1,44,3,1,1
3836,0,0,38,8,0,0
3837,1,0,40,0,1,1
3838,0,1,42,4,1,0
3839,0,1,37,8,1,0
3840,0,1,45,7,1,0
3841,0,0,38,8,0,0
3842,0,1,39,3,1,0
3843,0,1,47,0,1,0
3844,1,1,47,0,1,1
3845,1,1,39,2,1,1
3846,1,1,49,10,0,0
3847,0,1,45,8,0,0
3848,1,1,46,0,1,1
3849,0,1,37,10,0,0
3850,1,1,43,3,1,1
3851,1,1,48,5,1,0
3852,0,1,54,0,1,0
3853,1,1,50,3,1,0
3854,0,1,58,10,0,0
3855,0,1,31,2,1,0
3856,0,1,47,0,1,0
3857,1,1,53,4,1,0
3858,1,1,57,10,0,0
3859,1,1,48,3,1,0
3860,0,1,39,9,0,0
3861,0,1,51,5,1,0
3862,1,0,53,0,1,1
3863,1,1,38,7,1,1
3864,0,0,55,0,1,0
3865,1,1,43,5,1,0
3866,0,1,47,0,1,1
3867,1,1,62,5,1,0
3868,1,0,38,2,1,0
3869,1,1,49,8,0,0
3870,1,1,50,10,0,0
3871,0,1,34,5,1,0
3872,0,1,44,10,0,1
3873,0,1,48,10,0,0
3874,1,1,46,5,1,0
3875,1,1,46,0,1,0
3876,0,1,42,0,1,1
3877,0,1,38,2,1,0
3878,1,1,49,0,1,0
3879,1,1,43,5,1,0
3880,1,1,43,5,1,0
3881,0,1,61,4,1,0
3882,0,1,56,10,0,0
3883,0,1,34,7,1,0
3884,0,1,54,0,1,0
3885,0,1,44,9,0,0
3886,1,1,61,3,1,1
3887,1,1,46,7,1,0
3888,1,1,47,10,0,0
3889,0,1,50,7,1,0
3890,0,0,55,9,0,1
3891,0,0,39,0,1,0
3892,1,1,42,4,1,0
3893,1,0,40,0,1,1
3894,0,0,48,8,0,0
3895,1,1,49,7,1,0
3896,1,1,35,7,1,0
3897,1,0,50,0,1,0
3898,1,1,42,3,1,1
3899,1,1,40,0,1,0
3900,1,1,71,8,0,0
3901,0,1,45,8,0,0
3902,0,1,54,8,0,0
3903,1,1,42,0,1,0
3904,1,0,44,9,0,0
3905,0,1,47,3,1,0
3906,0,1,49,10,0,0
3907,1,1,39,9,0,1
3908,1,1,34,0,1,1
3909,1,1,39,10,0,0
3910,1,1,50,0,1,0
3911,0,0,39,0,1,1
3912,0,1,36,10,0,0
3913,0,1,49,5,1,0
3914,1,1,47,0,1,0
3915,0,1,48,3,1,1
3916,0,0,55,0,1,0
3917,1,1,57,2,1,1
3918,0,1,53,7,1,0
3919,0,1,54,9,0,0
3920,0,0,54,9,0,0
3921,0,1,39,2,1,0
3922,1,1,41,4,1,0
3923,1,1,57,7,1,0
3924,0,1,35,5,1,1
3925,0,0,45,0,1,1
3926,0,1,41,10,0,0
3927,1,1,51,0,1,1
3928,1,1,45,0,1,0
3929,0,1,46,9,0,0
3930,0,1,49,0,1,1
3931,1,0,46,0,1,0
3932,1,1,44,8,0,0
3933,0,1,23,2,1,0
3934,0,0,45,5,0,0
3935,0,1,48,3,1,0
3936,0,1,55,7,1,1
3937,1,1,36,5,1,1
3938,1,1,38,10,0,0
3939,0,1,36,5,1,0
3940,1,1,46,0,1,0
3941,1,1,47,7,1,1
3942,0,1,45,9,0,0
3943,1,1,56,10,0,0
3944,0,1,59,3,1,0
3945,1,1,30,0,1,0
3946,1,1,47,10,0,0
3947,1,0,46,8,0,0
3948,1,0,46,0,1,0
3949,1,1,47,0,1,0
3950,0,1,73,8,1,0
3951,0,1,40,10,0,0
3952,0,1,41,0,1,0
3953,1,1,41,7,1,0
3954,0,1,33,3,1,1
3955,1,1,40,2,1,0
3956,1,1,43,3,1,0
3957,1,1,52,5,1,0
3958,1,1,47,5,1,0
3959,1,1,47,8,1,0
3960,1,1,49,0,1,0
3961,1,1,40,0,1,0
3962,1,1,48,2,1,0
3963,1,1,51,7,1,1
3964,0,1,42,9,0,0
3965,0,1,48,5,1,1
3966,1,0,48,8,0,0
3967,0,1,44,9,0,0
3968,0,1,38,7,1,0
3969,0,0,47,0,1,0
3970,0,0,49,8,0,0
3971,0,1,41,4,1,0
3972,0,1,59,3,1,0
3973,0,0,38,0,1,1
3974,1,1,27,3,1,0
3975,1,1,33,0,1,1
3976,1,0,54,8,0,0
3977,1,1,47,5,1,0
3978,0,0,58,4,1,1
3979,1,1,50,3,1,0
3980,1,0,40,10,0,0
3981,0,1,51,5,1,0
3982,1,1,45,3,1,1
3983,0,1,52,2,1,0
3984,1,0,56,0,1,1
3985,1,0,37,8,0,0
3986,0,1,46,5,1,1
3987,1,1,27,4,1,0
3988,1,1,38,3,1,1
3989,0,1,40,9,0,1
3990,1,1,42,5,1,0
3991,1,1,18,7,1,1
3992,0,1,48,3,1,0
3993,0,1,43,2,1,1
3994,0,1,42,4,1,1
3995,0,1,49,5,1,0
3996,0,1,36,0,1,0
3997,0,1,47,0,1,0
3998,0,1,54,5,1,0
3999,1,1,36,8,0,0
4000,1,1,50,0,1,0
4001,0,1,58,10,0,0
4002,1,1,52,0,1,0
4003,1,1,48,8,0,0
4004,0,0,43,7,0,0
4005,1,1,46,0,1,1
4006,1,1,56,2,1,0
4007,1,1,47,0,1,0
4008,0,1,45,7,1,0
4009,1,1,46,5,1,0
4010,1,1,49,5,1,0
4011,1,1,49,9,0,1
4012,0,1,35,10,0,0
4013,0,0,38,0,1,0
4014,1,0,41,0,1,0
4015,1,1,43,2,1,0
4016,0,1,54,8,0,0
4017,1,1,47,7,1,0
4018,1,1,36,10,0,0
4019,0,1,48,8,1,0
4020,1,0,23,8,0,1
4021,0,1,49,5,1,0
4022,0,1,47,3,1,1
4023,1,1,47,5,1,0
4024,0,1,49,0,1,1
4025,1,1,53,3,1,0
4026,0,1,45,7,1,0
4027,1,1,42,8,1,0
4028,1,1,59,9,0,0
4029,1,1,26,3,1,1
4030,1,1,44,7,1,0
4031,1,1,44,2,1,1
4032,1,1,51,3,1,0
4033,1,1,47,4,1,0
4034,1,1,50,5,1,0
4035,0,1,33,4,1,0
4036,1,1,48,8,0,0
4037,0,1,32,10,0,0
4038,0,1,39,10,0,0
4039,1,1,48,9,0,0
4040,0,1,45,2,1,0
4041,1,1,43,4,1,0
4042,0,1,29,4,1,0
4043,1,1,38,10,0,0
4044,1,1,56,4,1,1
4045,0,1,49,4,1,1
4046,0,1,48,7,1,0
4047,1,1,42,4,1,0
4048,0,1,41,8,1,1
4049,1,1,62,5,1,1
4050,0,1,44,3,1,0
4051,1,1,46,2,1,0
4052,0,1,51,9,0,0
4053,0,1,50,10,0,0
4054,1,1,47,9,0,1
4055,1,1,42,10,0,0
4056,0,0,50,0,1,1
4057,1,1,39,3,1,1
4058,1,1,50,10,0,0
4059,0,1,42,10,0,0
4060,0,1,53,5,1,0
4061,1,0,48,3,1,0
4062,0,1,48,10,0,0
4063,0,1,43,8,0,0
4064,0,1,49,0,1,1
4065,1,1,35,10,0,1
4066,1,1,56,5,1,0
4067,1,1,45,0,1,1
4068,0,1,38,3,1,0
4069,0,1,35,5,1,0
4070,1,0,45,7,0,0
4071,0,1,37,0,1,1
4072,1,1,47,0,1,0
4073,0,1,48,8,1,0
4074,1,1,41,5,1,0
4075,1,1,51,0,1,1
4076,0,1,59,0,1,0
4077,1,1,46,5,1,0
4078,1,1,40,10,0,0
4079,0,0,40,8,0,0
4080,1,1,41,8,1,0
4081,1,0,40,0,1,0
4082,0,1,56,2,1,0
4083,0,0,38,8,0,0
4084,0,1,49,5,1,1
4085,1,0,51,0,1,0
4086,1,1,55,3,1,1
4087,1,1,49,3,1,0
4088,0,0,37,0,1,0
4089,1,1,53,0,1,1
4090,1,1,39,0,1,1
4091,0,1,56,0,1,0
4092,0,0,42,0,1,0
4093,1,1,48,0,1,1
4094,0,1,43,3,1,1
4095,1,0,45,0,1,0
4096,0,1,42,10,0,0
4097,1,1,41,0,1,0
4098,0,1,52,10,0,0
4099,0,1,56,8,1,1
4100,0,1,37,4,1,1
4101,0,1,34,3,1,0
4102,0,0,55,8,0,0
4103,0,0,51,3,1,0
4104,0,1,41,10,0,0
4105,0,1,49,0,1,1
4106,0,1,55,8,0,0
4107,1,1,39,10,0,1
4108,1,1,38,5,1,1
4109,0,1,54,0,1,0
4110,1,1,26,10,0,0
4111,1,1,47,10,0,0
4112,1,0,52,8,0,0
4113,0,1,48,10,0,0
4114,1,1,23,0,1,1
4115,0,1,42,7,1,0
4116,1,1,49,0,1,0
4117,1,1,54,0,1,1
4118,0,1,57,7,1,0
4119,1,1,55,10,0,0
4120,0,1,35,0,1,0
4121,1,1,42,7,1,0
4122,0,0,43,0,1,1
4123,1,1,54,8,0,1
4124,1,1,47,5,1,0
4125,0,1,51,9,0,0
4126,0,1,42,0,1,0
4127,1,1,42,5,1,1
4128,1,0,45,9,0,0
4129,1,1,42,0,1,0
4130,1,1,37,0,1,1
4131,0,1,42,7,1,1
4132,0,1,42,5,1,0
4133,1,0,49,3,1,0
4134,1,1,47,0,1,0
4135,0,1,60,9,0,0
4136,1,1,52,3,1,0
4137,0,1,52,0,1,0
4138,1,1,45,8,0,0
4139,1,1,51,4,1,0
4140,0,1,36,0,1,1
4141,1,1,25,4,1,0
4142,0,1,43,0,1,0
4143,0,1,58,10,0,0
4144,1,1,44,7,1,1
4145,1,1,46,3,1,0
4146,0,0,47,0,1,0
4147,1,0,48,0,1,1
4148,1,1,50,0,1,1
4149,0,1,52,0,1,0
4150,0,1,46,8,1,0
4151,1,1,46,3,1,0
4152,0,1,37,9,0,0
4153,1,1,49,7,1,1
4154,1,1,41,8,0,0
4155,1,1,51,3,1,0
4156,0,1,40,0,1,0
4157,0,1,50,7,1,0
4158,1,1,60,9,0,0
4159,1,0,50,2,1,0
4160,0,1,51,10,0,0
4161,0,1,54,10,0,0
4162,1,1,39,8,1,0
4163,0,1,35,0,1,0
4164,1,1,47,0,1,0
4165,0,1,46,4,1,0
4166,1,1,43,10,0,0
4167,1,1,42,3,1,0
4168,1,1,27,0,1,1
4169,0,1,51,10,0,0
4170,1,1,46,0,1,0
4171,1,1,44,10,0,0
4172,1,1,36,0,1,0
4173,0,1,34,8,1,0
4174,1,1,46,0,1,0
4175,1,1,63,3,1,1
4176,0,1,49,10,0,0
4177,0,1,38,4,1,0
4178,1,0,46,8,0,0
4179,1,1,42,8,0,0
4180,1,1,43,4,1,0
4181,0,1,40,10,0,0
4182,0,1,41,2,1,0
4183,0,1,50,7,1,0
4184,1,1,35,4,1,0
4185,0,1,39,5,1,0
4186,1,1,35,10,0,0
4187,0,1,58,5,1,0
4188,0,1,43,9,0,0
4189,1,1,40,4,1,0
4190,1,1,42,2,1,0
4191,0,1,36,9,0,0
4192,1,1,45,4,1,0
4193,1,1,43,0,1,0
4194,0,1,42,9,0,0
4195,0,0,44,0,1,0
4196,0,1,50,10,0,0
4197,1,1,53,3,1,0
4198,1,1,48,3,1,0
4199,0,1,47,10,0,0
4200,1,1,48,3,1,1
4201,1,1,53,10,0,1
4202,0,1,57,3,1,1
4203,0,1,60,8,1,0
4204,1,1,54,3,1,0
4205,0,1,49,10,0,0
4206,0,1,51,9,0,0
4207,0,1,39,3,1,0
4208,0,1,35,3,1,1
4209,1,1,46,0,1,1
4210,1,1,47,3,1,0
4211,0,1,47,10,0,0
4212,0,1,40,10,0,0
4213,0,0,53,0,1,0
4214,1,1,46,7,1,0
4215,0,1,51,10,0,0
4216,1,1,40,10,0,0
4217,1,1,47,0,1,0
4218,0,1,36,5,1,0
4219,1,1,44,0,1,0
4220,1,1,37,5,1,0
4221,1,1,42,0,1,1
4222,1,1,54,5,1,1
4223,0,1,34,3,1,1
4224,0,1,43,7,1,0
4225,0,0,43,0,1,0
4226,0,1,57,5,1,1
4227,0,1,41,4,1,0
4228,0,1,29,10,0,0
4229,0,1,43,8,1,1
4230,1,1,32,2,1,1
4231,0,1,46,3,1,0
4232,1,0,50,0,1,1
4233,1,0,45,7,0,0
4234,1,0,47,0,1,0
4235,1,1,40,2,1,0
4236,1,1,47,8,1,0
4237,0,1,36,10,0,0
4238,1,1,62,0,1,0
4239,1,1,51,2,1,0
4240,1,1,54,9,0,0
4241,0,1,45,5,1,1
4242,0,1,56,0,1,0
4243,0,1,46,7,1,0
4244,0,1,40,4,1,0
4245,1,1,46,0,1,0
4246,0,1,49,3,1,1
4247,0,1,31,3,1,0
4248,0,1,44,8,0,1
4249,1,0,41,5,0,0
4250,1,1,42,4,1,0
4251,0,1,57,0,1,0
4252,1,0,61,0,1,0
4253,1,1,33,5,1,0
4254,0,1,53,7,1,1
4255,1,1,49,3,1,0
4256,0,1,39,3,1,0
4257,0,1,30,5,1,1
4258,0,1,48,9,0,0
4259,0,1,49,10,0,0
4260,0,1,53,9,0,0
4261,0,1,39,9,0,0
4262,0,1,40,5,1,1
4263,0,1,55,5,1,0
4264,1,1,40,8,0,0
4265,1,1,48,10,0,0
4266,0,1,39,2,1,0
4267,0,0,45,0,1,0
4268,0,1,43,7,1,0
4269,0,1,43,8,1,1
4270,0,1,43,5,1,1
4271,0,1,40,5,1,0
4272,1,0,54,0,1,0
4273,0,1,44,3,1,0
4274,1,1,52,10,0,0
4275,0,1,45,0,1,0
4276,1,1,42,3,1,1
4277,1,1,52,4,1,0
4278,0,1,45,5,1,0
4279,0,1,43,10,0,0
4280,0,1,36,5,1,0
4281,0,1,46,3,1,1
4282,0,1,48,0,1,0
4283,1,1,40,10,0,1
4284,0,0,50,0,1,0
4285,0,1,60,9,0,0
4286,0,1,41,3,1,0
4287,1,1,46,9,0,0
4288,0,1,45,3,1,1
4289,1,1,46,9,0,1
4290,1,1,28,0,1,0
4291,0,1,40,10,0,0
4292,1,1,56,10,0,0
4293,1,0,51,9,0,0
4294,0,1,43,9,0,0
4295,0,0,43,8,0,1
4296,0,1,42,8,1,0
4297,1,1,40,10,0,0
4298,0,1,47,8,0,0
4299,0,1,45,0,1,0
4300,0,1,45,7,1,0
4301,0,1,45,8,0,0
4302,1,1,47,0,1,0
4303,0,1,47,3,1,0
4304,1,1,45,8,1,0
4305,1,1,45,0,1,0
4306,0,1,46,0,1,0
4307,1,1,50,10,0,0
4308,1,1,27,10,0,0
4309,1,1,56,4,1,1
4310,0,0,37,10,0,0
4311,0,1,49,7,1,0
4312,1,1,43,4,1,0
4313,1,1,48,5,1,1
4314,0,0,34,0,1,1
4315,1,1,32,4,1,0
4316,1,0,50,8,0,0
4317,0,1,55,0,1,0
4318,0,1,48,9,0,0
4319,1,1,37,0,1,1
4320,1,1,50,5,1,0
4321,1,1,45,5,1,1
4322,1,0,54,0,1,1
4323,0,1,43,3,1,0
4324,1,1,38,5,1,0
4325,0,1,45,10,0,0
4326,1,0,47,0,1,0
4327,0,0,41,10,0,0
4328,0,1,40,0,1,1
4329,0,1,39,7,1,1
4330,1,0,53,0,1,0
4331,1,1,47,3,1,1
4332,1,1,58,3,1,0
4333,1,1,39,10,0,1
4334,0,1,38,0,1,1
4335,1,1,40,0,1,1
4336,0,1,50,0,1,1
4337,1,1,58,10,0,0
4338,1,1,47,10,0,0
4339,0,1,38,3,1,0
4340,0,1,39,10,0,0
4341,1,1,49,3,1,1
4342,0,1,45,3,1,0
4343,0,1,49,5,1,0
4344,1,1,53,2,1,0
4345,0,0,48,0,1,0
4346,0,1,54,10,0,0
4347,1,1,62,5,1,0
4348,0,1,52,8,1,0
4349,0,0,27,8,0,0
4350,1,1,42,2,1,0
4351,1,1,52,3,1,0
4352,0,1,40,9,0,0
4353,0,1,43,2,1,0
4354,1,0,35,0,1,0
4355,0,1,42,5,1,1
4356,0,1,40,2,1,1
4357,1,1,44,10,0,0
4358,0,1,50,10,0,0
4359,1,1,55,10,0,0
4360,1,1,54,3,1,1
4361,0,1,61,9,0,0
4362,0,1,36,0,1,0
4363,0,1,37,4,1,1
4364,1,1,45,10,0,0
4365,0,1,49,5,1,1
4366,1,1,40,9,0,0
4367,1,1,43,10,0,0
4368,1,1,46,0,1,0
4369,1,0,43,0,1,1
4370,0,1,43,4,1,0
4371,1,1,41,10,0,0
4372,1,1,37,7,1,0
4373,1,1,48,8,0,1
4374,1,1,43,0,1,0
4375,0,0,46,0,1,0
4376,1,1,48,10,0,0
4377,1,1,40,5,1,1
4378,0,1,45,4,1,0
4379,1,0,48,5,1,0
4380,1,1,57,10,0,0
4381,0,1,44,5,1,0
4382,0,1,48,9,0,0
4383,0,1,35,10,0,0
4384,0,1,52,0,1,0
4385,0,1,52,5,1,1
4386,1,1,52,5,1,1
4387,0,1,46,3,1,0
4388,1,1,39,0,1,0
4389,0,1,45,10,0,0
4390,1,1,40,3,1,1
4391,0,1,41,10,0,0
4392,0,1,35,10,0,0
4393,1,0,51,0,1,1
4394,0,1,36,10,0,1
4395,0,1,43,5,1,0
4396,1,1,44,7,1,0
4397,0,1,46,10,0,0
4398,0,1,51,5,1,0
4399,1,1,40,0,1,0
4400,0,1,54,3,1,0
4401,0,1,43,7,1,0
4402,0,1,23,4,1,0
4403,0,1,47,4,1,1
4404,1,1,32,7,1,0
4405,1,1,36,4,1,0
4406,0,1,30,5,1,0
4407,1,1,51,5,1,0
4408,1,1,37,5,1,0
4409,1,1,40,2,1,1
4410,1,1,46,4,1,0
4411,0,0,59,0,1,0
4412,1,1,54,9,0,0
4413,0,1,53,10,0,0
4414,0,1,51,0,1,0
4415,1,1,51,0,1,0
4416,1,1,59,9,0,0
4417,1,1,39,4,1,0
4418,1,1,38,4,1,0
4419,1,1,41,0,1,1
4420,1,1,35,7,1,0
4421,1,1,47,5,1,0
4422,0,1,49,5,1,0
4423,0,0,41,8,0,0
4424,1,0,49,8,0,0
4425,1,1,33,5,1,0
4426,0,1,45,10,0,0
4427,1,0,59,0,1,1
4428,1,1,44,8,1,0
4429,0,1,43,9,0,0
4430,1,1,63,0,1,0
4431,0,1,55,10,0,0
4432,1,0,44,0,1,0
4433,1,1,49,10,0,0
4434,1,1,51,10,0,0
4435,0,1,50,5,1,1
4436,0,1,45,4,1,0
4437,1,0,42,8,0,0
4438,0,1,37,10,0,0
4439,0,1,36,10,0,0
4440,0,1,49,8,1,0
4441,0,1,57,4,1,0
4442,1,1,40,10,0,0
4443,1,1,41,4,1,0
4444,1,0,47,0,1,1
4445,0,1,49,7,1,1
4446,1,1,51,5,1,0
4447,0,1,50,7,1,1
4448,0,0,62,0,1,1
4449,0,1,41,9,0,0
4450,1,0,57,0,1,0
4451,0,1,43,0,1,0
4452,1,1,40,0,1,0
4453,1,1,51,0,1,1
4454,1,1,44,2,1,0
4455,1,1,40,0,1,0
4456,0,1,42,0,1,1
4457,0,1,39,9,0,0
4458,1,1,52,7,1,0
4459,1,0,42,0,1,0
4460,1,1,53,7,1,0
4461,1,1,66,2,1,0
4462,0,0,60,0,1,0
4463,1,0,46,5,1,0
4464,0,1,37,7,1,0
4465,0,1,55,10,0,0
4466,1,1,52,10,0,1
4467,0,1,43,5,1,0
4468,0,1,37,10,0,0
4469,0,1,47,7,1,1
4470,0,1,34,0,1,0
4471,0,1,42,10,0,0
4472,0,1,43,3,1,1
4473,1,1,49,9,0,0
4474,1,1,44,8,0,0
4475,1,1,44,5,1,0
4476,0,0,44,0,1,1
4477,0,1,56,10,0,0
4478,1,1,45,0,1,0
4479,0,0,50,9,0,0
4480,1,1,30,0,1,0
4481,1,1,48,10,0,0
4482,1,1,41,10,0,1
4483,0,1,43,7,1,1
4484,0,1,40,7,1,1
4485,1,1,49,4,1,0
4486,0,1,38,0,1,0
4487,1,1,48,4,1,0
4488,0,1,46,10,0,0
4489,0,1,49,10,0,0
4490,1,1,45,3,1,0
4491,1,1,38,9,0,0
4492,1,1,44,10,0,0
4493,0,1,36,7,1,1
4494,1,1,44,0,1,0
4495,0,1,52,10,0,0
4496,0,1,44,7,1,1
4497,1,0,40,0,1,0
4498,1,1,43,2,1,0
4499,0,1,46,0,1,0
4500,1,1,48,10,0,0
4501,0,0,43,0,1,1
4502,0,1,50,10,0,1
4503,1,1,35,3,1,0
4504,1,0,47,0,1,0
4505,0,1,46,0,1,0
4506,0,1,44,9,0,0
4507,1,1,58,10,0,0
4508,1,1,34,5,1,0
4509,0,1,31,10,0,0
4510,1,0,42,0,1,0
4511,0,1,49,10,0,0
4512,1,1,38,0,1,1
4513,0,1,43,3,1,0
4514,0,1,29,5,1,0
4515,1,1,38,5,1,0
4516,0,1,57,4,1,0
4517,1,1,45,5,1,0
4518,0,1,45,2,1,0
4519,1,1,48,3,1,0
4520,0,1,58,0,1,0
4521,0,1,42,0,1,1
4522,1,1,41,4,1,0
4523,1,1,51,7,1,0
4524,0,1,49,10,0,0
4525,1,1,41,0,1,0
4526,1,1,42,5,1,1
4527,1,1,48,0,1,0
4528,1,1,37,7,1,0
4529,0,1,52,0,1,0
4530,1,1,48,8,1,1
4531,0,1,40,10,0,0
4532,0,1,33,5,1,1
4533,0,1,50,7,1,0
4534,0,1,46,7,1,0
4535,0,1,41,3,1,1
4536,0,1,45,5,1,0
4537,0,1,45,10,0,1
4538,1,1,42,3,1,0
4539,1,1,43,10,0,1
4540,0,1,41,4,1,0
4541,1,1,47,0,1,1
4542,0,1,45,10,0,1
4543,0,1,41,5,1,0
4544,1,1,36,2,1,0
4545,1,1,62,5,1,0
4546,0,1,40,8,1,1
4547,1,1,47,7,1,0
4548,1,0,43,0,1,1
4549,1,0,53,5,1,0
4550,1,0,54,0,1,0
4551,0,1,55,8,0,0
4552,1,1,47,10,0,0
4553,1,0,42,8,0,0
4554,1,1,48,8,0,1
4555,1,1,45,5,1,1
4556,1,1,37,4,1,0
4557,1,1,44,9,0,0
4558,0,1,52,8,0,0
4559,0,1,53,0,1,0
4560,0,1,42,10,0,0
4561,1,1,47,5,1,1
4562,0,1,42,5,1,0
4563,0,1,38,8,0,0
4564,1,1,40,0,1,0
4565,1,1,47,2,1,0
4566,0,0,48,9,0,0
4567,1,1,37,3,1,0
4568,1,1,45,0,1,1
4569,1,1,48,2,1,1
4570,1,1,38,5,1,1
4571,1,1,49,8,0,0
4572,0,1,54,7,1,0
4573,0,0,42,0,1,0
4574,1,1,50,0,1,0
4575,1,1,48,0,1,1
4576,1,0,47,0,1,0
4577,0,0,35,3,1,1
4578,1,1,49,10,0,0
4579,0,1,46,8,0,1
4580,1,1,49,10,0,0
4581,0,1,34,3,1,0
4582,0,0,51,0,1,0
4583,1,1,43,10,0,0
4584,1,1,38,7,1,1
4585,0,1,24,0,1,1
4586,0,1,43,5,1,0
4587,1,1,61,8,0,0
4588,1,1,42,0,1,1
4589,1,1,35,10,0,0
4590,0,1,45,5,1,0
4591,0,1,39,4,1,0
4592,0,1,44,4,1,1
4593,0,1,45,5,1,0
4594,0,1,49,9,0,0
4595,0,1,50,9,0,0
4596,1,1,53,8,0,1
4597,1,1,43,3,1,0
4598,1,1,50,5,1,0
4599,0,1,34,5,1,0
4600,1,0,38,0,1,0
4601,1,1,56,4,1,1
4602,0,1,47,5,1,0
4603,1,1,35,5,1,0
4604,0,1,38,10,0,0
4605,1,1,51,2,1,0
4606,1,1,30,4,1,0
4607,1,1,55,5,1,1
4608,1,1,45,7,1,0
4609,1,1,42,10,0,1
4610,1,1,53,0,1,0
4611,1,1,43,0,1,1
4612,1,1,32,7,1,0
4613,0,1,43,8,0,0
4614,1,1,45,7,1,1
4615,0,1,51,5,1,0
4616,0,1,42,0,1,1
4617,1,1,33,2,1,0
4618,1,0,42,0,1,1
4619,1,1,41,7,1,0
4620,0,1,45,10,0,1
4621,0,1,44,10,0,0
4622,1,1,49,5,1,1
4623,1,1,38,5,1,1
4624,0,1,46,8,0,0
4625,0,1,44,3,1,0
4626,0,1,58,0,1,1
4627,0,1,47,0,1,1
4628,0,1,44,10,0,1
4629,1,1,39,10,0,0
4630,0,0,49,3,1,0
4631,1,1,41,8,0,0
4632,1,1,43,9,0,0
4633,1,1,58,9,0,0
4634,0,1,48,7,1,0
4635,0,0,38,0,1,0
4636,0,1,53,7,1,0
4637,0,1,48,5,1,0
4638,0,1,42,0,1,0
4639,0,1,38,0,1,0
4640,1,1,51,0,1,0
4641,1,1,50,0,1,1
4642,1,1,40,5,1,0
4643,1,1,33,0,1,1
4644,0,1,45,0,1,0
4645,0,1,39,5,1,1
4646,1,1,40,0,1,1
4647,0,1,43,10,0,0
4648,0,1,43,5,1,0
4649,0,1,37,4,1,1
4650,1,1,55,7,1,0
4651,1,1,40,8,0,0
4652,1,1,51,10,0,0
4653,0,1,47,9,0,0
4654,1,0,55,8,0,0
4655,1,1,53,4,1,1
4656,0,1,41,5,1,1
4657,1,1,47,10,0,0
4658,1,1,45,9,0,0
4659,1,1,43,2,1,0
4660,0,1,39,10,0,0
4661,0,1,39,9,0,0
4662,1,1,37,8,1,0
4663,0,1,39,10,0,0
4664,0,0,39,9,0,0
4665,0,1,55,7,1,0
4666,1,1,42,3,1,1
4667,0,1,41,0,1,0
4668,0,0,59,0,1,0
4669,0,0,38,3,1,0
4670,1,0,55,0,1,1
4671,0,1,36,0,1,1
4672,1,1,40,5,1,1
4673,0,1,49,5,1,0
4674,1,1,40,10,0,0
4675,0,0,44,0,1,0
4676,1,1,40,3,1,0
4677,0,1,37,0,1,0
4678,1,1,54,5,1,1
4679,1,1,44,0,1,1
4680,0,1,52,9,0,0
4681,1,1,46,8,0,1
4682,0,0,42,0,1,0
4683,1,1,40,0,1,1
4684,0,1,50,5,1,1
4685,1,1,48,5,1,1
4686,1,1,53,4,1,1
4687,0,1,53,10,0,0
4688,0,0,54,0,1,0
4689,1,1,35,0,1,0
4690,0,1,34,5,1,0
4691,0,1,44,8,0,0
4692,1,1,50,9,0,0
4693,0,1,62,0,1,0
4694,1,1,50,9,0,0
4695,1,0,47,0,1,1
4696,1,0,51,0,1,1
4697,1,0,41,0,1,1
4698,1,1,45,0,1,1
4699,0,1,51,10,0,0
4700,1,1,51,9,0,0
4701,1,1,42,3,1,0
4702,0,1,53,8,1,0
4703,0,1,50,4,1,0
4704,0,1,56,5,1,0
4705,0,1,45,7,1,0
4706,1,1,47,5,1,0
4707,0,1,57,5,1,0
4708,0,1,48,9,0,0
4709,1,1,37,3,1,1
4710,0,0,43,0,1,0
4711,0,1,52,3,1,0
4712,0,1,57,9,0,0
4713,0,1,43,5,1,0
4714,1,1,50,5,1,0
4715,0,0,37,0,1,0
4716,1,1,45,9,0,0
4717,0,1,44,10,0,0
4718,1,1,43,0,1,0
4719,0,1,37,0,1,1
4720,1,0,45,0,1,0
